Mo,Nb,Ta,V,W,FCC_L12,BCC_B2
0.3,0.25,0.1,0.2,0.15,0,0.74365779
0.15,0.1,0.3,0.3,0.15,0,0.74283355
0.2,0.15,0.2,0.2,0.25,0,0.74183936
0.25,0.35,0.05,0.2,0.15,0,0.74102284
0.3,0.15,0.1,0.15,0.3,0,0.74090344
0.05,0.05,0.25,0.35,0.3,0,0.73942234
0.3,0.05,0.2,0.15,0.3,0,0.73905604
0.2,0.3,0.15,0.25,0.1,0,0.73833145
0.3,0.1,0.15,0.15,0.3,0,0.73763664
0.2,0.1,0.3,0.3,0.1,0,0.7368039
0.1,0.25,0.2,0.3,0.15,0,0.73666849
0.3,0.3,0.05,0.2,0.15,0,0.73531912
0.2,0.3,0.1,0.2,0.2,0,0.73386078
0.2,0.05,0.3,0.25,0.2,0,0.73386034
0.3,0.05,0.25,0.2,0.2,0,0.73260607
0.3,0.15,0.2,0.25,0.1,0,0.73212519
0.1,0.1,0.3,0.35,0.15,0,0.73173123
0.25,0.2,0.15,0.2,0.2,0,0.73102377
0.35,0.15,0.05,0.15,0.3,0,0.72904933
0.15,0.3,0.1,0.2,0.25,0,0.72677851
0.25,0.25,0.15,0.25,0.1,0,0.72677249
0.15,0.2,0.15,0.2,0.3,0,0.72462056
0.15,0.3,0.15,0.25,0.15,0,0.72445978
0.15,0.2,0.2,0.25,0.2,0,0.72259404
0.2,0.2,0.2,0.25,0.15,0,0.7220284
0.3,0.1,0.2,0.2,0.2,0,0.7216688
0.3,0.2,0.15,0.25,0.1,0,0.7199291
0.1,0.35,0.05,0.2,0.3,0,0.71926824
0.15,0.1,0.25,0.25,0.25,0,0.71874925
0.25,0.25,0.1,0.2,0.2,0,0.71797862
0.25,0.05,0.25,0.2,0.25,0,0.71749518
0.25,0.1,0.25,0.25,0.15,0,0.71747174
0.2,0.2,0.15,0.2,0.25,0,0.71678433
0.35,0.15,0.15,0.25,0.1,0,0.71526483
0.05,0.15,0.2,0.35,0.25,0,0.71470246
0.3,0.15,0.15,0.2,0.2,0,0.71288292
0.25,0.3,0.05,0.2,0.2,0,0.70732207
0.15,0.1,0.2,0.2,0.35,0,0.70655053
0.1,0.1,0.25,0.3,0.25,0,0.70629382
0.3,0.2,0.1,0.2,0.2,0,0.70564008
0.2,0.1,0.25,0.25,0.2,0,0.70493546
0.1,0.25,0.15,0.25,0.25,0,0.70389342
0.35,0.05,0.2,0.2,0.2,0,0.70027928
0.3,0.25,0.05,0.2,0.2,0,0.69945013
0.2,0.25,0.15,0.25,0.15,0,0.69893542
0.35,0.1,0.15,0.2,0.2,0,0.69627725
0.15,0.35,0.05,0.2,0.25,0,0.69500177
0.35,0.15,0.1,0.2,0.2,0,0.69377725
0.1,0.2,0.2,0.3,0.2,0,0.69229643
0.2,0.1,0.2,0.2,0.3,0,0.68907696
0.25,0.15,0.15,0.2,0.25,0,0.68768373
0.1,0.35,0.15,0.35,0.05,0,0.6835975
0.15,0.25,0.1,0.2,0.3,0,0.68211621
0.1,0.2,0.05,0.35,0.3,0,0.68121232
0.1,0.35,0.1,0.25,0.2,0,0.67893577
0.25,0.15,0.2,0.3,0.1,0,0.67540586
0.15,0.15,0.25,0.35,0.1,0,0.67119092
0.2,0.05,0.3,0.35,0.1,0,0.66833757
0.2,0.35,0.05,0.25,0.15,0,0.66445275
0.35,0.1,0.15,0.25,0.15,0,0.66341624
0.25,0.2,0.15,0.3,0.1,0,0.65997933
0.35,0.05,0.2,0.3,0.1,0,0.65978395
0.15,0.05,0.25,0.25,0.3,0,0.659757
0.15,0.05,0.3,0.35,0.15,0,0.65905121
0.15,0.35,0.1,0.3,0.1,0,0.65591098
0.3,0.15,0.15,0.3,0.1,0,0.65491759
0.2,0.05,0.25,0.25,0.25,0,0.65422181
0.25,0.2,0.15,0.35,0.05,0,0.65352442
0.15,0.15,0.05,0.35,0.3,0,0.65307025
0.25,0.1,0.2,0.25,0.2,0,0.65254154
0.15,0.3,0.05,0.2,0.3,0,0.65108589
0.1,0.15,0.1,0.3,0.35,0,0.65052192
0.35,0.1,0.15,0.3,0.1,0,0.65007182
0.2,0.3,0.1,0.3,0.1,0,0.64991553
0.25,0.25,0.1,0.3,0.1,0,0.64665545
0.05,0.35,0.05,0.35,0.2,0,0.6455009
0.2,0.1,0.25,0.35,0.1,0,0.64472976
0.3,0.2,0.1,0.3,0.1,0,0.64386709
0.1,0.05,0.25,0.3,0.3,0,0.64228297
0.2,0.15,0.2,0.3,0.15,0,0.64209695
0.25,0.05,0.25,0.3,0.15,0,0.64182006
0.35,0.1,0.1,0.2,0.25,0,0.64100099
0.35,0.15,0.1,0.3,0.1,0,0.64056775
0.15,0.2,0.2,0.35,0.1,0,0.64023266
0.35,0.05,0.15,0.2,0.25,0,0.6399645
0.05,0.25,0.15,0.35,0.2,0,0.63743886
0.2,0.25,0.1,0.25,0.2,0,0.63714108
0.15,0.25,0.15,0.3,0.15,0,0.63712541
0.1,0.3,0.15,0.35,0.1,0,0.63600361
0.2,0.35,0.05,0.3,0.1,0,0.63572725
0.1,0.2,0.15,0.25,0.3,0,0.63174043
0.25,0.2,0.1,0.25,0.2,0,0.62704264
0.15,0.1,0.25,0.35,0.15,0,0.62505571
0.2,0.35,0.05,0.35,0.05,0,0.6242958
0.15,0.1,0.1,0.3,0.35,0,0.62395454
0.3,0.1,0.15,0.25,0.2,0,0.62306183
0.2,0.15,0.2,0.35,0.1,0,0.62257139
0.15,0.15,0.2,0.3,0.2,0,0.62248841
0.2,0.2,0.15,0.3,0.15,0,0.62105143
0.1,0.3,0.1,0.25,0.25,0,0.61957397
0.25,0.25,0.05,0.25,0.2,0,0.61760724
0.05,0.1,0.2,0.35,0.3,0,0.61751346
0.1,0.25,0.05,0.35,0.25,0,0.6174121
0.3,0.15,0.1,0.25,0.2,0,0.61607453
0.25,0.1,0.2,0.35,0.1,0,0.61288171
0.25,0.15,0.15,0.3,0.15,0,0.61056353
0.15,0.3,0.1,0.3,0.15,0,0.60916878
0.35,0.05,0.15,0.25,0.2,0,0.60611894
0.2,0.15,0.15,0.25,0.25,0,0.60608582
0.3,0.05,0.15,0.2,0.3,0,0.60346706
0.2,0.2,0.15,0.35,0.1,0,0.60273545
0.35,0.1,0.1,0.25,0.2,0,0.60231094
0.3,0.1,0.15,0.3,0.15,0,0.60086811
0.35,0.15,0.05,0.25,0.2,0,0.59931797
0.25,0.05,0.2,0.25,0.25,0,0.59882173
0.25,0.15,0.15,0.35,0.1,0,0.59763325
0.1,0.25,0.05,0.25,0.35,0,0.59739349
0.1,0.1,0.15,0.3,0.35,0,0.59403556
0.2,0.05,0.25,0.35,0.15,0,0.59383512
0.15,0.05,0.15,0.3,0.35,0,0.59382211
0.1,0.35,0.1,0.35,0.1,0,0.59299859
0.3,0.1,0.15,0.35,0.1,0,0.59251173
0.2,0.1,0.2,0.3,0.2,0,0.59209162
0.2,0.3,0.05,0.3,0.15,0,0.58955898
0.2,0.2,0.1,0.25,0.25,0,0.58892825
0.15,0.2,0.15,0.3,0.2,0,0.5879216
0.15,0.3,0.1,0.35,0.1,0,0.58720279
0.2,0.25,0.1,0.35,0.1,0,0.58587903
0.25,0.1,0.15,0.25,0.25,0,0.58565366
0.1,0.15,0.2,0.35,0.2,0,0.58555365
0.1,0.25,0.15,0.35,0.15,0,0.58474344
0.35,0.05,0.15,0.35,0.1,0,0.58464996
0.25,0.2,0.1,0.35,0.1,0,0.58412428
0.3,0.15,0.1,0.35,0.1,0,0.58046644
0.2,0.1,0.1,0.35,0.25,0,0.5769169
0.25,0.15,0.1,0.25,0.25,0,0.57608681
0.2,0.25,0.05,0.25,0.25,0,0.5757546
0.15,0.05,0.25,0.35,0.2,0,0.57525946
0.15,0.2,0.05,0.3,0.3,0,0.57503476
0.35,0.1,0.1,0.35,0.1,0,0.57342487
0.15,0.15,0.15,0.25,0.3,0,0.57286814
0.1,0.2,0.1,0.3,0.3,0,0.57233914
0.2,0.3,0.05,0.35,0.1,0,0.57215063
0.25,0.2,0.05,0.25,0.25,0,0.56871153
0.15,0.35,0.05,0.35,0.1,0,0.56778982
0.15,0.1,0.2,0.3,0.25,0,0.56750596
0.1,0.1,0.2,0.3,0.3,0,0.56188458
0.35,0.15,0.05,0.35,0.1,0,0.56106764
0.05,0.35,0.1,0.35,0.15,0,0.56037836
0.15,0.25,0.1,0.3,0.2,0,0.55958324
0.25,0.05,0.1,0.25,0.35,0,0.55944275
0.3,0.1,0.1,0.25,0.25,0,0.55915395
0.25,0.05,0.2,0.35,0.15,0,0.55733806
0.15,0.15,0.1,0.3,0.3,0,0.55588244
0.3,0.15,0.05,0.25,0.25,0,0.55570643
0.2,0.15,0.15,0.35,0.15,0,0.55137329
0.15,0.1,0.15,0.35,0.25,0,0.54763433
0.2,0.1,0.15,0.25,0.3,0,0.54737398
0.1,0.25,0.1,0.25,0.3,0,0.54518325
0.3,0.05,0.1,0.35,0.2,0,0.54495436
0.25,0.1,0.15,0.35,0.15,0,0.54272422
0.3,0.05,0.15,0.3,0.2,0,0.54267503
0.15,0.2,0.1,0.25,0.3,0,0.54204548
0.1,0.3,0.05,0.3,0.25,0,0.53972449
0.15,0.3,0.05,0.3,0.2,0,0.53838447
0.2,0.05,0.2,0.3,0.25,0,0.53724404
0.2,0.1,0.1,0.25,0.35,0,0.53707355
0.1,0.3,0.1,0.35,0.15,0,0.53699798
0.35,0.05,0.1,0.25,0.25,0,0.53534214
0.1,0.15,0.15,0.35,0.25,0,0.53505341
0.2,0.2,0.1,0.35,0.15,0,0.53481983
0.35,0.1,0.05,0.25,0.25,0,0.53470545
0.3,0.1,0.1,0.3,0.2,0,0.53425166
0.3,0.05,0.15,0.35,0.15,0,0.53195847
0.2,0.15,0.1,0.25,0.3,0,0.5318424
0.2,0.2,0.05,0.35,0.2,0,0.53152379
0.05,0.2,0.15,0.35,0.25,0,0.53057915
0.25,0.15,0.1,0.35,0.15,0,0.53007875
0.3,0.1,0.05,0.2,0.35,0,0.52996808
0.1,0.2,0.15,0.35,0.2,0,0.52768278
0.3,0.15,0.05,0.3,0.2,0,0.5268496
0.1,0.35,0.05,0.3,0.2,0,0.52266704
0.2,0.25,0.05,0.35,0.15,0,0.52143715
0.3,0.1,0.1,0.35,0.15,0,0.52093115
0.2,0.2,0.05,0.25,0.3,0,0.52076347
0.15,0.25,0.05,0.25,0.3,0,0.52012371
0.2,0.05,0.15,0.25,0.35,0,0.51929443
0.25,0.2,0.05,0.35,0.15,0,0.51898474
0.1,0.05,0.2,0.3,0.35,0,0.51699952
0.15,0.05,0.2,0.35,0.25,0,0.51537645
0.15,0.25,0.05,0.3,0.25,0,0.51499991
0.3,0.05,0.1,0.25,0.3,0,0.51083932
0.3,0.15,0.05,0.35,0.15,0,0.51015986
0.25,0.15,0.05,0.25,0.3,0,0.50927875
0.15,0.15,0.15,0.35,0.2,0,0.50894581
0.35,0.1,0.05,0.3,0.2,0,0.50868832
0.15,0.05,0.2,0.3,0.3,0,0.50706498
0.05,0.05,0.2,0.35,0.35,0,0.5069616
0.1,0.25,0.1,0.3,0.25,0,0.50071526
0.2,0.15,0.1,0.3,0.25,0,0.49960836
0.25,0.05,0.15,0.3,0.25,0,0.49936603
0.1,0.35,0.05,0.35,0.15,0,0.49878637
0.15,0.1,0.15,0.25,0.35,0,0.49838818
0.2,0.1,0.15,0.35,0.2,0,0.49756277
0.35,0.05,0.1,0.35,0.15,0,0.49544611
0.1,0.3,0.05,0.25,0.3,0,0.49487737
0.15,0.2,0.1,0.3,0.25,0,0.49485771
0.35,0.1,0.05,0.35,0.15,0,0.4931163
0.25,0.1,0.1,0.3,0.25,0,0.48818107
0.2,0.2,0.05,0.3,0.25,0,0.48817793
0.3,0.1,0.05,0.25,0.3,0,0.48587985
0.1,0.15,0.15,0.3,0.3,0,0.48584453
0.25,0.1,0.1,0.25,0.3,0,0.48532319
0.25,0.05,0.15,0.35,0.2,0,0.48493076
0.35,0.05,0.1,0.3,0.2,0,0.48488566
0.15,0.2,0.1,0.35,0.2,0,0.48367451
0.2,0.1,0.15,0.3,0.25,0,0.48365002
0.15,0.3,0.05,0.35,0.15,0,0.48311303
0.2,0.05,0.2,0.35,0.2,0,0.4824031
0.2,0.15,0.1,0.35,0.2,0,0.48141783
0.25,0.15,0.05,0.3,0.25,0,0.47965364
0.1,0.25,0.1,0.35,0.2,0,0.47789699
0.35,0.05,0.05,0.2,0.35,0,0.47772742
0.25,0.05,0.15,0.25,0.3,0,0.4757537
0.3,0.05,0.1,0.2,0.35,0,0.47466299
0.1,0.1,0.2,0.35,0.25,0,0.47446921
0.25,0.1,0.1,0.35,0.2,0,0.47234974
0.15,0.15,0.1,0.25,0.35,0,0.47183539
0.15,0.1,0.15,0.3,0.3,0,0.47110008
0.1,0.15,0.15,0.25,0.35,0,0.46955097
0.3,0.05,0.1,0.3,0.25,0,0.46765489
0.15,0.15,0.15,0.3,0.25,0,0.46727815
0.15,0.25,0.05,0.35,0.2,0,0.46461109
0.15,0.25,0.1,0.35,0.15,0,0.46358981
0.25,0.2,0.05,0.3,0.2,0,0.46279507
0.1,0.05,0.2,0.35,0.3,0,0.46158155
0.25,0.15,0.05,0.35,0.2,0,0.46151315
0.15,0.1,0.2,0.35,0.2,0,0.46002514
0.3,0.1,0.05,0.3,0.25,0,0.45994854
0.2,0.25,0.05,0.3,0.2,0,0.45861708
0.15,0.05,0.2,0.25,0.35,0,0.45734474
0.2,0.05,0.15,0.3,0.3,0,0.45576089
0.25,0.15,0.1,0.3,0.2,0,0.45340938
0.05,0.3,0.1,0.35,0.2,0,0.45268927
0.2,0.15,0.05,0.25,0.35,0,0.45231368
0.15,0.2,0.05,0.25,0.35,0,0.45151372
0.1,0.2,0.1,0.25,0.35,0,0.44822562
0.2,0.2,0.1,0.3,0.2,0,0.44537698
0.35,0.05,0.05,0.25,0.3,0,0.44375657
0.3,0.1,0.05,0.35,0.2,0,0.44371728
0.1,0.3,0.05,0.35,0.2,0,0.4429841
0.25,0.1,0.15,0.3,0.2,0,0.44219383
0.25,0.1,0.1,0.2,0.35,0,0.44036502
0.1,0.2,0.15,0.3,0.25,0,0.44024972
0.2,0.05,0.15,0.35,0.25,0,0.4401209
0.25,0.15,0.05,0.2,0.35,0,0.4393514
0.2,0.1,0.1,0.3,0.3,0,0.43848124
0.15,0.2,0.15,0.35,0.15,0,0.43831518
0.1,0.3,0.1,0.3,0.2,0,0.43624038
0.3,0.05,0.15,0.25,0.25,0,0.4352472
0.25,0.05,0.15,0.2,0.35,0,0.43401537
0.1,0.35,0.05,0.25,0.25,0,0.43323495
0.25,0.1,0.05,0.25,0.35,0,0.43182738
0.3,0.2,0.05,0.35,0.1,0,0.43113651
0.2,0.05,0.2,0.25,0.3,0,0.43078616
0.35,0.05,0.1,0.2,0.3,0,0.42887596
0.2,0.1,0.2,0.35,0.15,0,0.42885895
0.2,0.15,0.15,0.3,0.2,0,0.42856279
0.25,0.05,0.2,0.3,0.2,0,0.42830446
0.25,0.25,0.05,0.35,0.1,0,0.42758627
0.15,0.15,0.1,0.35,0.25,0,0.4272626
0.2,0.15,0.05,0.3,0.3,0,0.42638532
0.35,0.15,0.05,0.3,0.15,0,0.42589383
0.15,0.3,0.05,0.25,0.25,0,0.42359252
0.35,0.05,0.05,0.3,0.25,0,0.42293242
0.25,0.05,0.1,0.3,0.3,0,0.42036527
0.35,0.1,0.05,0.2,0.3,0,0.42032082
0.2,0.2,0.05,0.2,0.35,0,0.42009849
0.35,0.1,0.1,0.3,0.15,0,0.41822367
0.3,0.2,0.05,0.3,0.15,0,0.41732417
0.1,0.2,0.1,0.35,0.25,0,0.41561872
0.15,0.35,0.05,0.3,0.15,0,0.41237536
0.25,0.25,0.05,0.3,0.15,0,0.41225446
0.2,0.15,0.1,0.2,0.35,0,0.41204924
0.1,0.05,0.25,0.35,0.25,0,0.41196371
0.35,0.05,0.15,0.3,0.15,0,0.41071433
0.2,0.15,0.05,0.35,0.25,0,0.40997056
0.25,0.1,0.05,0.3,0.3,0,0.40954512
0.15,0.2,0.05,0.35,0.25,0,0.40874172
0.35,0.05,0.05,0.35,0.2,0,0.40868684
0.3,0.15,0.1,0.3,0.15,0,0.40858814
0.15,0.15,0.2,0.35,0.15,0,0.40809845
0.25,0.05,0.1,0.35,0.25,0,0.40766335
0.15,0.25,0.05,0.2,0.35,0,0.40642149
0.25,0.2,0.1,0.3,0.15,0,0.40181887
0.15,0.25,0.1,0.25,0.25,0,0.39975289
0.1,0.1,0.15,0.35,0.3,0,0.39885311
0.2,0.1,0.15,0.2,0.35,0,0.39845556
0.3,0.1,0.1,0.2,0.3,0,0.39783713
0.2,0.25,0.1,0.3,0.15,0,0.39647934
0.25,0.1,0.05,0.35,0.25,0,0.39493583
0.3,0.05,0.2,0.35,0.1,0,0.39478868
0.3,0.15,0.05,0.2,0.3,0,0.39476965
0.15,0.05,0.15,0.35,0.3,0,0.3933904
0.15,0.05,0.25,0.3,0.25,0,0.39202753
0.1,0.25,0.05,0.3,0.3,0,0.39151539
0.3,0.2,0.05,0.25,0.2,0,0.38995777
0.05,0.15,0.15,0.35,0.3,0,0.38883488
0.3,0.05,0.05,0.25,0.35,0,0.38876007
0.3,0.05,0.2,0.3,0.15,0,0.38843007
0.15,0.25,0.15,0.35,0.1,0,0.38839386
0.15,0.1,0.2,0.25,0.3,0,0.38738345
0.2,0.05,0.25,0.3,0.2,0,0.38343432
0.15,0.2,0.1,0.2,0.35,0,0.37925042
0.1,0.35,0.1,0.3,0.15,0,0.37825478
0.2,0.3,0.05,0.25,0.2,0,0.37751033
0.25,0.2,0.05,0.2,0.3,0,0.37723166
0.35,0.2,0.05,0.35,0.05,0,0.37681138
0.1,0.25,0.15,0.3,0.2,0,0.37659919
0.2,0.05,0.2,0.2,0.35,0,0.37639945
0.15,0.35,0.05,0.25,0.2,0,0.37509853
0.25,0.1,0.2,0.3,0.15,0,0.37492806
0.3,0.25,0.05,0.35,0.05,0,0.37402645
0.25,0.3,0.05,0.35,0.05,0,0.37368371
0.25,0.15,0.1,0.2,0.3,0,0.37338686
0.3,0.05,0.05,0.3,0.3,0,0.37237963
0.2,0.1,0.2,0.25,0.25,0,0.37224361
0.25,0.05,0.25,0.35,0.1,0,0.37031636
0.35,0.2,0.05,0.3,0.1,0,0.36909011
0.2,0.05,0.1,0.3,0.35,0,0.36899093
0.3,0.05,0.2,0.25,0.2,0,0.36804147
0.15,0.2,0.15,0.25,0.25,0,0.36702257
0.25,0.1,0.15,0.2,0.3,0,0.36679116
0.15,0.1,0.1,0.35,0.3,0,0.36631821
0.3,0.25,0.05,0.3,0.1,0,0.36614328
0.1,0.15,0.2,0.3,0.25,0,0.36590876
0.25,0.3,0.05,0.3,0.1,0,0.36453569
0.2,0.25,0.05,0.2,0.3,0,0.363591
0.1,0.2,0.2,0.35,0.15,0,0.36227554
0.35,0.05,0.1,0.15,0.35,0,0.36224301
0.35,0.15,0.1,0.35,0.05,0,0.36216824
0.2,0.3,0.1,0.35,0.05,0,0.36168763
0.25,0.15,0.15,0.25,0.2,0,0.36145217
0.25,0.25,0.1,0.35,0.05,0,0.36108111
0.15,0.35,0.1,0.35,0.05,0,0.3610565
0.3,0.2,0.1,0.35,0.05,0,0.36096707
0.3,0.05,0.05,0.35,0.25,0,0.36064446
0.2,0.05,0.1,0.35,0.3,0,0.35881271
0.1,0.1,0.25,0.35,0.2,0,0.3581611
0.05,0.3,0.1,0.3,0.25,0,0.35598227
0.35,0.15,0.05,0.2,0.25,0,0.35552331
0.15,0.15,0.05,0.3,0.35,0,0.35519698
0.25,0.05,0.2,0.2,0.3,0,0.35517203
0.1,0.1,0.2,0.25,0.35,0,0.35514236
0.2,0.1,0.05,0.3,0.35,0,0.35141389
0.1,0.15,0.1,0.35,0.3,0,0.35056968
0.2,0.2,0.1,0.2,0.3,0,0.3505457
0.15,0.3,0.1,0.25,0.2,0,0.35040966
0.35,0.2,0.05,0.25,0.15,0,0.34876054
0.35,0.1,0.15,0.35,0.05,0,0.34840463
0.3,0.15,0.15,0.35,0.05,0,0.34704812
0.2,0.25,0.15,0.35,0.05,0,0.34471968
0.2,0.2,0.15,0.25,0.2,0,0.34413199
0.3,0.25,0.05,0.25,0.15,0,0.3436112
0.35,0.15,0.1,0.25,0.15,0,0.34275733
0.2,0.1,0.05,0.35,0.3,0,0.34203485
0.3,0.2,0.05,0.2,0.25,0,0.34199757
0.15,0.15,0.15,0.2,0.35,0,0.34153531
0.3,0.15,0.1,0.2,0.25,0,0.33963192
0.25,0.3,0.05,0.25,0.15,0,0.33927083
0.15,0.1,0.25,0.3,0.2,0,0.33917454
0.15,0.3,0.15,0.35,0.05,0,0.33828217
0.3,0.1,0.15,0.2,0.25,0,0.33598708
0.3,0.2,0.1,0.25,0.15,0,0.33555488
0.35,0.05,0.2,0.35,0.05,0,0.33527484
0.1,0.05,0.15,0.35,0.35,0,0.33514065
0.05,0.25,0.1,0.35,0.25,0,0.33399582
0.2,0.1,0.25,0.3,0.15,0,0.33390192
0.2,0.15,0.15,0.2,0.3,0,0.33330382
0.3,0.1,0.2,0.3,0.1,0,0.33297499
0.2,0.25,0.15,0.3,0.1,0,0.33251018
0.3,0.1,0.2,0.35,0.05,0,0.33250779
0.25,0.25,0.05,0.2,0.25,0,0.33075386
0.25,0.05,0.25,0.25,0.2,0,0.33054444
0.25,0.15,0.2,0.35,0.05,0,0.33011328
0.35,0.05,0.2,0.25,0.15,0,0.32960967
0.15,0.2,0.2,0.3,0.15,0,0.32953649
0.3,0.05,0.2,0.2,0.25,0,0.32946275
0.35,0.1,0.05,0.15,0.35,0,0.32914692
0.25,0.25,0.1,0.25,0.15,0,0.3285549
0.15,0.15,0.2,0.25,0.25,0,0.32647644
0.3,0.05,0.15,0.15,0.35,0,0.32641778
0.3,0.15,0.15,0.25,0.15,0,0.32640037
0.2,0.2,0.2,0.35,0.05,0,0.3250101
0.1,0.3,0.15,0.3,0.15,0,0.32335688
0.25,0.2,0.1,0.2,0.25,0,0.32257185
0.2,0.15,0.2,0.25,0.2,0,0.32136123
0.2,0.3,0.1,0.25,0.15,0,0.32029976
0.25,0.05,0.05,0.3,0.35,0,0.31999417
0.2,0.3,0.05,0.2,0.25,0,0.31995031
0.3,0.05,0.25,0.3,0.1,0,0.31981031
0.15,0.3,0.15,0.3,0.1,0,0.31779988
0.1,0.25,0.2,0.35,0.1,0,0.31779693
0.3,0.05,0.25,0.35,0.05,0,0.31759845
0.15,0.25,0.15,0.25,0.2,0,0.31737734
0.3,0.1,0.1,0.15,0.35,0,0.31679957
0.3,0.1,0.2,0.25,0.15,0,0.31591555
0.25,0.2,0.15,0.25,0.15,0,0.3155478
0.25,0.35,0.05,0.3,0.05,0,0.31511712
0.3,0.3,0.05,0.3,0.05,0,0.31403106
0.1,0.2,0.05,0.3,0.35,0,0.31398617
0.35,0.25,0.05,0.3,0.05,0,0.31312993
0.25,0.05,0.05,0.35,0.3,0,0.31270046
0.25,0.1,0.25,0.35,0.05,0,0.31250458
0.1,0.15,0.25,0.35,0.15,0,0.31207598
0.15,0.25,0.2,0.35,0.05,0,0.31203406
0.2,0.2,0.2,0.3,0.1,0,0.31164708
0.1,0.05,0.3,0.35,0.2,0,0.30837551
0.35,0.2,0.05,0.2,0.2,0,0.30829412
0.2,0.05,0.3,0.3,0.15,0,0.3078069
0.25,0.1,0.25,0.3,0.1,0,0.3073281
0.15,0.35,0.1,0.25,0.15,0,0.30703788
0.2,0.25,0.1,0.2,0.25,0,0.30384562
0.3,0.05,0.25,0.25,0.15,0,0.30382108
0.2,0.15,0.25,0.35,0.05,0,0.30331738
0.25,0.3,0.1,0.3,0.05,0,0.30322573
0.15,0.05,0.1,0.35,0.35,0,0.30279547
0.3,0.25,0.1,0.3,0.05,0,0.30263362
0.2,0.35,0.1,0.3,0.05,0,0.30222759
0.35,0.25,0.05,0.25,0.1,0,0.30163934
0.35,0.2,0.1,0.3,0.05,0,0.30122712
0.3,0.3,0.05,0.25,0.1,0,0.30023424
0.25,0.15,0.2,0.25,0.15,0,0.30017372
0.15,0.05,0.3,0.3,0.2,0,0.29985278
0.25,0.1,0.2,0.2,0.25,0,0.29923265
0.25,0.35,0.05,0.25,0.1,0,0.29828929
0.35,0.05,0.15,0.15,0.3,0,0.29820881
0.15,0.1,0.3,0.35,0.1,0,0.29757965
0.05,0.35,0.05,0.3,0.25,0,0.29732699
0.3,0.15,0.05,0.15,0.35,0,0.29573241
0.05,0.3,0.15,0.35,0.15,0,0.2950099
0.25,0.05,0.3,0.35,0.05,0,0.29422594
0.35,0.2,0.1,0.25,0.1,0,0.29341964
0.15,0.15,0.25,0.3,0.15,0,0.29337435
0.3,0.25,0.1,0.25,0.1,0,0.29085923
0.3,0.2,0.15,0.3,0.05,0,0.28988998
0.25,0.25,0.15,0.3,0.05,0,0.28913825
0.35,0.15,0.15,0.3,0.05,0,0.28910892
0.25,0.05,0.3,0.3,0.1,0,0.288621
0.2,0.15,0.25,0.3,0.1,0,0.28818317
0.35,0.1,0.1,0.15,0.3,0,0.28786322
0.15,0.25,0.2,0.3,0.1,0,0.28704866
0.25,0.3,0.1,0.25,0.1,0,0.286952
0.2,0.3,0.15,0.3,0.05,0,0.28507702
0.1,0.1,0.1,0.35,0.35,0,0.28489152
0.15,0.2,0.25,0.35,0.05,0,0.28380675
0.2,0.35,0.05,0.2,0.2,0,0.2834353
0.2,0.05,0.25,0.2,0.3,0,0.28273761
0.2,0.1,0.3,0.35,0.05,0,0.28067451
0.2,0.35,0.1,0.25,0.1,0,0.28041082
0.1,0.35,0.15,0.3,0.1,0,0.27895823
0.15,0.1,0.05,0.35,0.35,0,0.27688171
0.35,0.1,0.2,0.3,0.05,0,0.27687821
0.25,0.1,0.15,0.15,0.35,0,0.27614247
0.3,0.15,0.2,0.3,0.05,0,0.27598979
0.35,0.1,0.2,0.25,0.1,0,0.27550096
0.15,0.35,0.15,0.3,0.05,0,0.2734146
0.25,0.15,0.1,0.15,0.35,0,0.27323653
0.25,0.2,0.2,0.3,0.05,0,0.27296397
0.25,0.05,0.2,0.15,0.35,0,0.27076616
0.35,0.25,0.05,0.2,0.15,0,0.26904756
0.15,0.05,0.35,0.35,0.1,0,0.26746027
0.25,0.2,0.05,0.15,0.35,0,0.2659136
0.35,0.05,0.25,0.25,0.1,0,0.26560081
0.2,0.25,0.2,0.3,0.05,0,0.26497767
0.35,0.05,0.25,0.3,0.05,0,0.26461097
0.35,0.2,0.1,0.2,0.15,0,0.26343602
0.25,0.05,0.3,0.25,0.15,0,0.26284814
0.05,0.3,0.05,0.35,0.25,0,0.26148052
0.3,0.1,0.25,0.3,0.05,0,0.26125085
0.2,0.05,0.05,0.35,0.35,0,0.26118368
0.2,0.05,0.35,0.35,0.05,0,0.25798315
0.05,0.1,0.15,0.35,0.35,0,0.25778919
0.35,0.15,0.15,0.2,0.15,0,0.2573539
0.25,0.2,0.2,0.25,0.1,0,0.2571003
0.15,0.15,0.3,0.35,0.05,0,0.25535278
0.25,0.15,0.25,0.3,0.05,0,0.25512475
0.3,0.35,0.05,0.25,0.05,0,0.25449053
0.3,0.1,0.25,0.25,0.1,0,0.25436763
0.1,0.3,0.05,0.2,0.35,0,0.25302737
0.35,0.3,0.05,0.25,0.05,0,0.25258737
0.1,0.15,0.05,0.35,0.35,0,0.25058415
0.35,0.1,0.2,0.2,0.15,0,0.25051886
0.3,0.2,0.15,0.2,0.15,0,0.24659284
0.15,0.3,0.2,0.3,0.05,0,0.24614997
0.3,0.05,0.3,0.3,0.05,0,0.24601703
0.2,0.25,0.15,0.2,0.2,0,0.24413892
0.3,0.3,0.1,0.25,0.05,0,0.24400536
0.25,0.35,0.1,0.25,0.05,0,0.24331909
