Mo,Nb,Ta,V,W,FCC_L12,BCC_B2
0.15,0.25,0.1,0.35,0.15,0,0.4910857
0.35,0.05,0.1,0.25,0.25,0,0.49083007
0.25,0.05,0.2,0.35,0.15,0,0.49058353
0.05,0.15,0.2,0.35,0.25,0,0.49027549
0.15,0.1,0.2,0.25,0.3,0,0.49001935
0.05,0.3,0.1,0.35,0.2,0,0.48962532
0.25,0.15,0.05,0.25,0.3,0,0.48922821
0.15,0.1,0.2,0.3,0.25,0,0.48822051
0.25,0.1,0.1,0.2,0.35,0,0.48747717
0.15,0.2,0.15,0.35,0.15,0,0.48685799
0.1,0.05,0.25,0.25,0.35,0,0.48659541
0.25,0.1,0.15,0.3,0.2,0,0.48625541
0.25,0.15,0.1,0.3,0.2,0,0.48603432
0.25,0.2,0.05,0.3,0.2,0,0.48503237
0.25,0.05,0.2,0.3,0.2,0,0.48494107
0.15,0.05,0.25,0.35,0.2,0,0.48479215
0.1,0.25,0.1,0.3,0.25,0,0.48348696
0.25,0.1,0.1,0.25,0.3,0,0.4831719
0.15,0.15,0.15,0.3,0.25,0,0.4815362
0.3,0.05,0.15,0.25,0.25,0,0.48070014
0.25,0.05,0.15,0.25,0.3,0,0.47982972
0.2,0.25,0.05,0.3,0.2,0,0.47953716
0.15,0.25,0.05,0.3,0.25,0,0.4791557
0.15,0.2,0.1,0.3,0.25,0,0.47914775
0.2,0.1,0.15,0.2,0.35,0,0.47798749
0.35,0.05,0.05,0.2,0.35,0,0.47681973
0.2,0.1,0.2,0.3,0.2,0,0.47658664
0.25,0.15,0.05,0.2,0.35,0,0.47633073
0.05,0.35,0.05,0.3,0.25,0,0.47567568
0.2,0.05,0.2,0.3,0.25,0,0.47545183
0.2,0.05,0.2,0.2,0.35,0,0.47545102
0.2,0.2,0.05,0.3,0.25,0,0.47523215
0.15,0.05,0.25,0.25,0.3,0,0.47489329
0.15,0.25,0.1,0.3,0.2,0,0.47425159
0.3,0.15,0.05,0.25,0.25,0,0.47417966
0.2,0.15,0.1,0.3,0.25,0,0.47308485
0.15,0.1,0.2,0.35,0.2,0,0.47271894
0.2,0.1,0.15,0.3,0.25,0,0.4725609
0.2,0.15,0.1,0.2,0.35,0,0.47178071
0.1,0.05,0.25,0.35,0.25,0,0.47134141
0.2,0.05,0.25,0.3,0.2,0,0.47067727
0.15,0.2,0.15,0.3,0.2,0,0.47049877
0.15,0.1,0.25,0.35,0.15,0,0.46934344
0.25,0.05,0.2,0.25,0.25,0,0.46907417
0.25,0.15,0.05,0.3,0.25,0,0.46708251
0.1,0.3,0.1,0.3,0.2,0,0.466007
0.15,0.15,0.15,0.2,0.35,0,0.46551641
0.05,0.2,0.15,0.35,0.25,0,0.46499357
0.25,0.1,0.1,0.3,0.25,0,0.46466371
0.1,0.15,0.2,0.25,0.3,0,0.46443893
0.25,0.05,0.15,0.3,0.25,0,0.46374806
0.05,0.2,0.15,0.25,0.35,0,0.46350191
0.25,0.2,0.05,0.25,0.25,0,0.4629072
0.1,0.25,0.1,0.2,0.35,0,0.4625838
0.15,0.2,0.1,0.2,0.35,0,0.462512
0.2,0.2,0.05,0.2,0.35,0,0.46228172
0.05,0.05,0.25,0.3,0.35,0,0.46133148
0.15,0.25,0.05,0.35,0.2,0,0.46095881
0.35,0.1,0.05,0.2,0.3,0,0.46083515
0.1,0.1,0.25,0.3,0.25,0,0.46063348
0.15,0.1,0.2,0.2,0.35,0,0.46059075
0.2,0.1,0.15,0.35,0.2,0,0.46052457
0.1,0.2,0.2,0.35,0.15,0,0.46028363
0.2,0.2,0.05,0.35,0.2,0,0.45944742
0.2,0.15,0.1,0.35,0.2,0,0.4593807
0.1,0.3,0.05,0.35,0.2,0,0.4589806
0.1,0.1,0.2,0.3,0.3,0,0.4587813
0.05,0.25,0.15,0.2,0.35,0,0.45828005
0.2,0.15,0.15,0.25,0.25,0,0.45770806
0.1,0.2,0.15,0.2,0.35,0,0.45688522
0.15,0.2,0.05,0.25,0.35,0,0.45678309
0.25,0.05,0.15,0.35,0.2,0,0.4559888
0.3,0.1,0.05,0.3,0.25,0,0.45589626
0.25,0.1,0.1,0.35,0.2,0,0.45492702
0.25,0.15,0.05,0.35,0.2,0,0.45477197
0.3,0.05,0.1,0.3,0.25,0,0.45434986
0.2,0.25,0.05,0.25,0.25,0,0.45420509
0.1,0.25,0.15,0.3,0.2,0,0.45419208
0.35,0.05,0.05,0.25,0.3,0,0.45400245
0.05,0.1,0.2,0.35,0.3,0,0.4534066
0.15,0.1,0.25,0.3,0.2,0,0.45249147
0.05,0.25,0.15,0.3,0.25,0,0.4510391
0.3,0.1,0.1,0.2,0.3,0,0.45079357
0.2,0.15,0.05,0.25,0.35,0,0.45010543
0.1,0.25,0.05,0.25,0.35,0,0.44917037
0.3,0.2,0.05,0.35,0.1,0,0.44852672
0.35,0.1,0.1,0.3,0.15,0,0.44738636
0.05,0.15,0.2,0.25,0.35,0,0.44715883
0.25,0.25,0.05,0.35,0.1,0,0.44690042
0.3,0.1,0.05,0.35,0.2,0,0.44686628
0.1,0.35,0.05,0.25,0.25,0,0.44679075
0.05,0.1,0.25,0.35,0.25,0,0.44638147
0.35,0.05,0.15,0.3,0.15,0,0.44604022
0.3,0.2,0.05,0.3,0.15,0,0.4435271
0.15,0.05,0.25,0.2,0.35,0,0.44334283
0.3,0.15,0.1,0.3,0.15,0,0.44311614
0.35,0.05,0.05,0.3,0.25,0,0.44153302
0.15,0.25,0.15,0.35,0.1,0,0.44063251
0.3,0.05,0.2,0.3,0.15,0,0.44062019
0.25,0.1,0.15,0.2,0.3,0,0.44034532
0.25,0.25,0.05,0.3,0.15,0,0.43961184
0.15,0.05,0.2,0.3,0.3,0,0.43899094
0.1,0.15,0.2,0.2,0.35,0,0.4388948
0.1,0.15,0.15,0.3,0.3,0,0.43881463
0.25,0.1,0.2,0.3,0.15,0,0.43663258
0.35,0.05,0.05,0.35,0.2,0,0.43486821
0.25,0.15,0.1,0.2,0.3,0,0.4346665
0.25,0.1,0.05,0.25,0.35,0,0.43442897
0.25,0.05,0.25,0.35,0.1,0,0.4342228
0.25,0.05,0.25,0.3,0.15,0,0.43313582
0.35,0.05,0.1,0.15,0.35,0,0.4322429
0.3,0.05,0.2,0.25,0.2,0,0.43140285
0.05,0.3,0.15,0.35,0.15,0,0.43132802
0.1,0.3,0.15,0.35,0.1,0,0.43099638
0.15,0.3,0.1,0.3,0.15,0,0.43053263
0.15,0.1,0.15,0.3,0.3,0,0.43032502
0.1,0.2,0.1,0.3,0.3,0,0.42926358
0.05,0.35,0.1,0.3,0.2,0,0.42922888
0.15,0.15,0.1,0.3,0.3,0,0.42912053
0.3,0.2,0.05,0.25,0.2,0,0.42768749
0.1,0.25,0.15,0.25,0.25,0,0.42736413
0.25,0.05,0.1,0.25,0.35,0,0.42658784
0.1,0.25,0.05,0.3,0.3,0,0.42621166
0.15,0.25,0.15,0.3,0.15,0,0.42593813
0.1,0.15,0.15,0.35,0.25,0,0.42532086
0.05,0.25,0.1,0.35,0.25,0,0.4250346
0.15,0.05,0.2,0.35,0.25,0,0.42454163
0.15,0.15,0.25,0.35,0.1,0,0.42361854
0.2,0.1,0.1,0.3,0.3,0,0.42232875
0.25,0.1,0.2,0.25,0.2,0,0.42184337
0.2,0.05,0.15,0.3,0.3,0,0.42168381
0.35,0.05,0.15,0.2,0.25,0,0.4204981
0.1,0.35,0.1,0.3,0.15,0,0.42030015
0.25,0.25,0.05,0.25,0.2,0,0.41965808
0.25,0.05,0.25,0.25,0.2,0,0.41925652
0.3,0.05,0.15,0.15,0.35,0,0.41727309
0.15,0.1,0.15,0.35,0.25,0,0.41667364
0.05,0.25,0.1,0.25,0.35,0,0.4164596
0.35,0.1,0.05,0.15,0.35,0,0.41592686
0.1,0.1,0.3,0.35,0.15,0,0.4149313
0.1,0.15,0.25,0.3,0.2,0,0.41444997
0.15,0.2,0.05,0.35,0.25,0,0.41419894
0.15,0.15,0.1,0.35,0.25,0,0.41407701
0.15,0.25,0.1,0.2,0.3,0,0.41228743
0.3,0.05,0.05,0.25,0.35,0,0.41172153
0.2,0.15,0.05,0.35,0.25,0,0.41104835
0.2,0.05,0.15,0.35,0.25,0,0.41066856
0.15,0.3,0.05,0.2,0.3,0,0.41018334
0.35,0.15,0.05,0.2,0.25,0,0.40996412
0.2,0.1,0.1,0.35,0.25,0,0.4098251
0.1,0.25,0.05,0.35,0.25,0,0.409738
0.15,0.1,0.3,0.35,0.1,0,0.40942131
0.1,0.35,0.05,0.2,0.3,0,0.40913811
0.15,0.05,0.3,0.25,0.25,0,0.40869362
0.15,0.15,0.25,0.3,0.15,0,0.40844986
0.3,0.05,0.2,0.2,0.25,0,0.40844814
0.1,0.2,0.2,0.25,0.25,0,0.40834939
0.3,0.1,0.1,0.15,0.35,0,0.40696736
0.1,0.05,0.2,0.3,0.35,0,0.40642921
0.3,0.1,0.15,0.2,0.25,0,0.40619643
0.05,0.2,0.2,0.3,0.25,0,0.40540863
0.05,0.05,0.3,0.35,0.25,0,0.40507382
0.15,0.3,0.1,0.25,0.2,0,0.40482198
0.1,0.3,0.1,0.2,0.3,0,0.40477114
0.05,0.3,0.05,0.25,0.35,0,0.40444582
0.05,0.15,0.25,0.35,0.2,0,0.40427087
0.1,0.1,0.25,0.2,0.35,0,0.40383737
0.25,0.1,0.05,0.35,0.25,0,0.40261758
0.25,0.05,0.1,0.35,0.25,0,0.40235785
0.3,0.15,0.1,0.2,0.25,0,0.40178984
0.05,0.25,0.2,0.35,0.15,0,0.40115532
0.35,0.2,0.05,0.35,0.05,0,0.40107051
0.15,0.25,0.15,0.25,0.2,0,0.40056103
0.25,0.05,0.2,0.15,0.35,0,0.39903497
0.05,0.05,0.2,0.35,0.35,0,0.39839825
0.05,0.15,0.15,0.35,0.3,0,0.39787744
0.35,0.2,0.05,0.3,0.1,0,0.39756231
0.3,0.05,0.05,0.3,0.3,0,0.39720829
0.15,0.35,0.1,0.35,0.05,0,0.39719887
0.3,0.25,0.05,0.35,0.05,0,0.39708803
0.05,0.3,0.05,0.35,0.25,0,0.39699087
0.3,0.2,0.05,0.2,0.25,0,0.3966598
0.25,0.1,0.15,0.15,0.35,0,0.39660226
0.35,0.15,0.1,0.35,0.05,0,0.39645536
0.25,0.3,0.05,0.35,0.05,0,0.39635406
0.2,0.3,0.1,0.35,0.05,0,0.39538976
0.3,0.25,0.05,0.3,0.1,0,0.39538693
0.25,0.3,0.05,0.3,0.1,0,0.39418776
0.3,0.2,0.1,0.3,0.1,0,0.39403675
0.3,0.2,0.1,0.35,0.05,0,0.39403476
0.25,0.25,0.1,0.35,0.05,0,0.39396345
0.25,0.1,0.2,0.2,0.25,0,0.39389889
0.1,0.05,0.2,0.35,0.3,0,0.39379804
0.1,0.25,0.2,0.3,0.15,0,0.39379104
0.15,0.1,0.3,0.3,0.15,0,0.39354722
0.3,0.15,0.05,0.15,0.35,0,0.39261163
0.25,0.15,0.15,0.2,0.25,0,0.39246874
0.15,0.3,0.15,0.35,0.05,0,0.39225619
0.2,0.25,0.15,0.35,0.05,0,0.39184059
0.25,0.05,0.25,0.2,0.25,0,0.39173055
0.2,0.3,0.1,0.3,0.1,0,0.39158145
0.3,0.15,0.15,0.35,0.05,0,0.39019933
0.35,0.15,0.1,0.25,0.15,0,0.38993761
0.35,0.2,0.05,0.25,0.15,0,0.38963395
0.3,0.1,0.2,0.3,0.1,0,0.38959518
0.35,0.05,0.2,0.25,0.15,0,0.38938712
0.2,0.25,0.15,0.3,0.1,0,0.38893628
0.3,0.05,0.05,0.35,0.25,0,0.38893552
0.1,0.35,0.15,0.35,0.05,0,0.38703874
0.2,0.2,0.2,0.35,0.05,0,0.38671245
0.25,0.15,0.1,0.15,0.35,0,0.38660387
0.25,0.15,0.2,0.35,0.05,0,0.3860249
0.3,0.05,0.25,0.3,0.1,0,0.38597198
0.35,0.05,0.2,0.35,0.05,0,0.38576283
0.3,0.1,0.2,0.35,0.05,0,0.38528786
0.15,0.25,0.2,0.35,0.05,0,0.38523326
0.25,0.25,0.05,0.2,0.25,0,0.38520572
0.2,0.2,0.2,0.3,0.1,0,0.38495987
0.3,0.15,0.15,0.25,0.15,0,0.3847851
0.3,0.2,0.1,0.25,0.15,0,0.38474798
0.3,0.25,0.05,0.25,0.15,0,0.38430926
0.3,0.1,0.2,0.25,0.15,0,0.38414916
0.25,0.1,0.25,0.3,0.1,0,0.38411616
0.15,0.3,0.15,0.3,0.1,0,0.38351444
0.15,0.15,0.25,0.25,0.2,0,0.38246069
0.3,0.05,0.25,0.25,0.15,0,0.38242127
0.05,0.35,0.1,0.2,0.3,0,0.38225283
0.1,0.1,0.15,0.3,0.35,0,0.3815811
0.2,0.1,0.2,0.15,0.35,0,0.38099385
0.15,0.15,0.05,0.3,0.35,0,0.3805439
0.25,0.1,0.25,0.35,0.05,0,0.37961182
0.2,0.2,0.15,0.2,0.25,0,0.3792137
0.25,0.25,0.1,0.25,0.15,0,0.37915525
0.25,0.3,0.05,0.25,0.15,0,0.37906981
0.3,0.05,0.25,0.35,0.05,0,0.37901018
0.2,0.15,0.15,0.15,0.35,0,0.37864744
0.1,0.3,0.15,0.25,0.2,0,0.37851287
0.15,0.05,0.15,0.3,0.35,0,0.37830193
0.2,0.25,0.1,0.2,0.25,0,0.37816858
0.2,0.15,0.2,0.2,0.25,0,0.37813178
0.25,0.05,0.3,0.3,0.1,0,0.3780314
0.25,0.15,0.2,0.25,0.15,0,0.37726642
0.15,0.25,0.2,0.3,0.1,0,0.37654994
0.2,0.3,0.05,0.2,0.25,0,0.37599952
0.15,0.2,0.25,0.35,0.05,0,0.37525154
0.1,0.3,0.2,0.35,0.05,0,0.37523605
0.35,0.1,0.1,0.15,0.3,0,0.37509355
0.25,0.2,0.05,0.15,0.35,0,0.37462331
0.25,0.1,0.25,0.25,0.15,0,0.37444778
0.1,0.2,0.25,0.3,0.15,0,0.3737883
0.1,0.2,0.05,0.3,0.35,0,0.37347274
0.2,0.1,0.25,0.2,0.25,0,0.37344723
0.2,0.05,0.25,0.15,0.35,0,0.37322621
0.2,0.3,0.1,0.25,0.15,0,0.37291653
0.1,0.15,0.1,0.3,0.35,0,0.37279448
0.2,0.1,0.05,0.3,0.35,0,0.37224873
0.1,0.1,0.15,0.35,0.3,0,0.37175358
0.25,0.05,0.3,0.35,0.05,0,0.37103823
0.2,0.25,0.15,0.25,0.15,0,0.37098626
0.2,0.2,0.1,0.15,0.35,0,0.37092707
0.2,0.1,0.3,0.3,0.1,0,0.37040815
0.25,0.05,0.3,0.25,0.15,0,0.36950954
0.2,0.1,0.3,0.35,0.05,0,0.36921134
0.05,0.2,0.25,0.35,0.15,0,0.3689928
0.05,0.1,0.3,0.35,0.2,0,0.36891473
0.15,0.35,0.05,0.2,0.25,0,0.36889909
0.2,0.2,0.2,0.25,0.15,0,0.36766431
0.2,0.05,0.1,0.3,0.35,0,0.3673212
0.15,0.2,0.25,0.3,0.1,0,0.36661551
0.15,0.1,0.3,0.25,0.2,0,0.36647661
0.15,0.05,0.15,0.35,0.3,0,0.36638793
0.35,0.2,0.05,0.2,0.2,0,0.36608678
0.05,0.1,0.25,0.25,0.35,0,0.36577568
0.15,0.15,0.05,0.35,0.3,0,0.36507137
0.15,0.35,0.1,0.25,0.15,0,0.36489888
0.15,0.25,0.15,0.2,0.25,0,0.36460671
0.2,0.05,0.3,0.2,0.25,0,0.36346607
0.15,0.1,0.1,0.35,0.3,0,0.3632262
0.15,0.2,0.15,0.15,0.35,0,0.36291836
0.3,0.1,0.2,0.2,0.2,0,0.36272478
0.3,0.05,0.25,0.2,0.2,0,0.36236225
0.1,0.15,0.1,0.35,0.3,0,0.36187758
0.15,0.15,0.3,0.35,0.05,0,0.36167016
0.2,0.25,0.05,0.15,0.35,0,0.36166818
0.15,0.15,0.2,0.15,0.35,0,0.36070463
0.15,0.25,0.1,0.15,0.35,0,0.35956774
0.1,0.25,0.25,0.35,0.05,0,0.35939108
0.1,0.2,0.05,0.35,0.3,0,0.35926814
0.3,0.2,0.1,0.2,0.2,0,0.35907369
0.2,0.1,0.05,0.35,0.3,0,0.35897926
0.2,0.05,0.1,0.35,0.3,0,0.35726766
0.3,0.25,0.05,0.2,0.2,0,0.35642605
0.05,0.35,0.15,0.3,0.15,0,0.35618184
0.2,0.05,0.35,0.35,0.05,0,0.35615281
0.1,0.05,0.35,0.3,0.2,0,0.35584145
0.05,0.3,0.15,0.25,0.25,0,0.35490983
0.1,0.05,0.3,0.2,0.35,0,0.35473653
0.25,0.05,0.05,0.3,0.35,0,0.35403744
0.2,0.1,0.3,0.25,0.15,0,0.35399738
0.15,0.15,0.3,0.3,0.1,0,0.35291161
0.1,0.35,0.1,0.2,0.25,0,0.35287093
0.1,0.3,0.1,0.15,0.35,0,0.35215086
0.1,0.1,0.35,0.35,0.1,0,0.35213308
0.1,0.1,0.3,0.25,0.25,0,0.35055554
0.1,0.15,0.3,0.3,0.15,0,0.34940066
0.15,0.1,0.25,0.15,0.35,0,0.3487483
0.25,0.1,0.25,0.2,0.2,0,0.34859259
0.05,0.3,0.15,0.15,0.35,0,0.34825172
0.25,0.3,0.05,0.2,0.2,0,0.34753519
0.15,0.15,0.25,0.2,0.25,0,0.34658529
0.1,0.25,0.15,0.15,0.35,0,0.34643144
0.35,0.25,0.05,0.3,0.05,0,0.34618382
0.25,0.35,0.05,0.3,0.05,0,0.34568295
0.05,0.2,0.1,0.3,0.35,0,0.34551785
0.3,0.3,0.05,0.3,0.05,0,0.34520571
0.25,0.05,0.05,0.35,0.3,0,0.34461076
0.2,0.35,0.1,0.3,0.05,0,0.34460729
0.15,0.1,0.35,0.35,0.05,0,0.3446006
0.25,0.05,0.3,0.2,0.2,0,0.34393723
0.25,0.3,0.1,0.3,0.05,0,0.34363805
0.1,0.15,0.25,0.2,0.3,0,0.34339432
0.35,0.25,0.05,0.25,0.1,0,0.34332394
0.35,0.2,0.1,0.3,0.05,0,0.34313918
0.3,0.25,0.1,0.3,0.05,0,0.34294408
0.35,0.2,0.1,0.25,0.1,0,0.34238226
0.2,0.3,0.15,0.3,0.05,0,0.34127047
0.3,0.3,0.05,0.25,0.1,0,0.34111624
0.25,0.25,0.15,0.3,0.05,0,0.34081285
0.25,0.2,0.1,0.15,0.3,0,0.34054587
0.3,0.25,0.1,0.25,0.1,0,0.34036662
0.05,0.2,0.2,0.2,0.35,0,0.340226
0.3,0.2,0.15,0.3,0.05,0,0.33998598
0.05,0.25,0.25,0.35,0.1,0,0.33985953
0.35,0.05,0.2,0.15,0.25,0,0.33967378
0.2,0.3,0.1,0.2,0.2,0,0.33957026
0.35,0.15,0.15,0.3,0.05,0,0.33954365
0.15,0.35,0.15,0.3,0.05,0,0.3395029
0.35,0.1,0.2,0.25,0.1,0,0.33935354
0.1,0.3,0.15,0.2,0.25,0,0.33932174
0.25,0.35,0.05,0.25,0.1,0,0.33873866
0.2,0.25,0.15,0.2,0.2,0,0.3385962
0.1,0.35,0.15,0.25,0.15,0,0.33778218
0.3,0.15,0.2,0.25,0.1,0,0.3373566
0.35,0.05,0.25,0.25,0.1,0,0.33692586
0.25,0.2,0.2,0.3,0.05,0,0.33686968
0.2,0.25,0.2,0.3,0.05,0,0.33656318
0.3,0.15,0.2,0.3,0.05,0,0.3360729
0.2,0.2,0.2,0.2,0.2,0,0.33604491
0.05,0.05,0.35,0.35,0.2,0,0.33567542
0.15,0.1,0.35,0.3,0.1,0,0.33524136
0.35,0.1,0.15,0.15,0.25,0,0.33523844
0.35,0.1,0.2,0.3,0.05,0,0.33520943
0.3,0.1,0.25,0.25,0.1,0,0.33464356
0.2,0.35,0.1,0.25,0.1,0,0.33395996
0.25,0.2,0.2,0.25,0.1,0,0.33378269
0.15,0.3,0.2,0.3,0.05,0,0.33266348
0.25,0.15,0.25,0.3,0.05,0,0.3313935
0.2,0.3,0.15,0.25,0.1,0,0.33126588
0.3,0.1,0.25,0.3,0.05,0,0.33091399
0.3,0.05,0.3,0.25,0.1,0,0.33070542
0.05,0.1,0.15,0.35,0.35,0,0.33030751
0.25,0.15,0.25,0.25,0.1,0,0.33013895
0.05,0.25,0.05,0.3,0.35,0,0.33009493
0.35,0.05,0.25,0.3,0.05,0,0.32995516
0.2,0.2,0.25,0.3,0.05,0,0.3299122
0.1,0.2,0.2,0.15,0.35,0,0.32976115
0.35,0.15,0.1,0.15,0.25,0,0.32889996
0.35,0.1,0.2,0.2,0.15,0,0.3288242
0.35,0.05,0.25,0.2,0.15,0,0.32855244
0.35,0.15,0.15,0.2,0.15,0,0.32828724
0.2,0.25,0.2,0.25,0.1,0,0.32731795
0.35,0.2,0.1,0.2,0.15,0,0.32729004
0.05,0.3,0.2,0.3,0.15,0,0.32690832
0.35,0.25,0.05,0.2,0.15,0,0.32605255
0.25,0.1,0.3,0.25,0.1,0,0.32479445
0.15,0.05,0.3,0.15,0.35,0,0.32431826
0.3,0.05,0.3,0.3,0.05,0,0.32424664
0.3,0.05,0.25,0.15,0.25,0,0.32402134
0.25,0.1,0.3,0.3,0.05,0,0.32397075
0.15,0.3,0.15,0.2,0.2,0,0.32368746
0.3,0.1,0.2,0.15,0.25,0,0.32340513
0.15,0.25,0.25,0.3,0.05,0,0.32314304
0.2,0.1,0.3,0.2,0.2,0,0.32281231
0.35,0.05,0.15,0.1,0.35,0,0.32246223
0.1,0.3,0.2,0.25,0.15,0,0.32231058
0.35,0.2,0.05,0.15,0.25,0,0.32218401
0.1,0.1,0.35,0.3,0.15,0,0.322102
0.2,0.2,0.25,0.25,0.1,0,0.32156175
0.3,0.2,0.15,0.2,0.15,0,0.32081971
0.3,0.15,0.2,0.2,0.15,0,0.32075908
0.2,0.15,0.3,0.3,0.05,0,0.32073589
0.1,0.05,0.15,0.35,0.35,0,0.32072835
0.3,0.25,0.1,0.2,0.15,0,0.32029827
0.3,0.1,0.25,0.2,0.15,0,0.31975782
0.3,0.15,0.15,0.15,0.25,0,0.31972813
0.3,0.3,0.05,0.2,0.15,0,0.3194298
0.1,0.25,0.2,0.2,0.25,0,0.31918623
0.1,0.35,0.2,0.3,0.05,0,0.31861763
0.3,0.05,0.3,0.2,0.15,0,0.31728847
0.25,0.05,0.35,0.25,0.1,0,0.31723157
0.1,0.2,0.3,0.3,0.1,0,0.31624944
0.15,0.25,0.2,0.2,0.2,0,0.31607614
0.1,0.05,0.35,0.25,0.25,0,0.31586085
0.15,0.3,0.2,0.25,0.1,0,0.31521639
0.15,0.3,0.1,0.15,0.3,0,0.31513483
0.3,0.2,0.1,0.15,0.25,0,0.31475989
0.25,0.05,0.35,0.3,0.05,0,0.31434794
0.2,0.15,0.3,0.25,0.1,0,0.31333916
0.25,0.3,0.1,0.2,0.15,0,0.31287636
0.25,0.35,0.05,0.2,0.15,0,0.3127716
0.15,0.1,0.05,0.35,0.35,0,0.31245659
0.25,0.25,0.15,0.2,0.15,0,0.31242812
0.25,0.2,0.2,0.2,0.15,0,0.31113021
0.15,0.05,0.1,0.35,0.35,0,0.31038261
0.15,0.2,0.3,0.3,0.05,0,0.31025236
0.3,0.25,0.05,0.15,0.25,0,0.3095164
0.15,0.2,0.2,0.15,0.3,0,0.30883825
0.15,0.1,0.35,0.25,0.15,0,0.30871346
0.2,0.1,0.35,0.3,0.05,0,0.30870032
0.05,0.25,0.2,0.25,0.25,0,0.30868713
0.25,0.15,0.25,0.2,0.15,0,0.30855651
0.1,0.1,0.1,0.35,0.35,0,0.30811022
0.35,0.1,0.1,0.1,0.35,0,0.30807279
0.05,0.15,0.25,0.25,0.3,0,0.30794302
0.1,0.15,0.05,0.35,0.35,0,0.30780412
0.25,0.15,0.2,0.15,0.25,0,0.30709906
0.05,0.1,0.35,0.35,0.15,0,0.30694096
0.25,0.1,0.25,0.15,0.25,0,0.30645254
0.15,0.25,0.25,0.25,0.1,0,0.30530953
0.3,0.05,0.2,0.1,0.35,0,0.30507012
0.15,0.2,0.25,0.2,0.2,0,0.3048613
0.2,0.35,0.1,0.2,0.15,0,0.30467899
0.25,0.1,0.3,0.2,0.15,0,0.30412795
0.05,0.05,0.3,0.25,0.35,0,0.30374006
0.1,0.3,0.25,0.3,0.05,0,0.30327999
0.1,0.25,0.25,0.25,0.15,0,0.30251402
0.2,0.3,0.15,0.2,0.15,0,0.30245952
0.25,0.25,0.1,0.15,0.25,0,0.30210719
0.2,0.1,0.35,0.25,0.1,0,0.30205375
0.25,0.05,0.3,0.15,0.25,0,0.30163464
0.2,0.05,0.05,0.35,0.35,0,0.30073914
0.05,0.35,0.2,0.3,0.1,0,0.30062721
0.1,0.35,0.1,0.15,0.3,0,0.29903267
0.2,0.25,0.2,0.2,0.15,0,0.29889308
0.25,0.3,0.05,0.15,0.25,0,0.29850929
0.3,0.1,0.15,0.1,0.35,0,0.29848367
0.35,0.05,0.25,0.15,0.2,0,0.29822413
0.15,0.15,0.25,0.15,0.3,0,0.29779389
0.25,0.05,0.35,0.2,0.15,0,0.29713293
0.35,0.1,0.2,0.15,0.2,0,0.29676825
0.3,0.35,0.05,0.25,0.05,0,0.29411285
0.35,0.3,0.05,0.25,0.05,0,0.29403303
0.35,0.15,0.15,0.15,0.2,0,0.29383461
0.15,0.15,0.35,0.3,0.05,0,0.29383116
0.2,0.2,0.25,0.2,0.15,0,0.29341059
0.25,0.35,0.1,0.25,0.05,0,0.29266067
0.1,0.2,0.25,0.2,0.25,0,0.29260865
0.3,0.3,0.1,0.25,0.05,0,0.29234898
0.35,0.25,0.1,0.25,0.05,0,0.29193613
0.15,0.2,0.3,0.25,0.1,0,0.29191003
0.1,0.15,0.35,0.3,0.1,0,0.29142029
0.2,0.25,0.15,0.15,0.25,0,0.29073058
0.35,0.15,0.05,0.1,0.35,0,0.29061517
0.2,0.3,0.1,0.15,0.25,0,0.29029853
0.35,0.2,0.1,0.15,0.2,0,0.29029018
0.25,0.3,0.15,0.25,0.05,0,0.29016656
0.3,0.25,0.15,0.25,0.05,0,0.28999545
0.1,0.35,0.2,0.25,0.1,0,0.28990419
0.05,0.15,0.3,0.3,0.2,0,0.28940546
0.35,0.2,0.15,0.25,0.05,0,0.28932468
0.15,0.15,0.3,0.2,0.2,0,0.28929149
0.2,0.35,0.15,0.25,0.05,0,0.28894652
0.2,0.35,0.05,0.15,0.25,0,0.28885825
0.15,0.35,0.15,0.2,0.15,0,0.28837087
0.3,0.2,0.2,0.25,0.05,0,0.28683696
0.25,0.25,0.2,0.25,0.05,0,0.28671572
0.35,0.25,0.05,0.15,0.2,0,0.28661956
0.35,0.3,0.05,0.2,0.1,0,0.28657888
0.35,0.25,0.1,0.2,0.1,0,0.28635002
0.35,0.15,0.2,0.25,0.05,0,0.28603524
0.35,0.2,0.15,0.2,0.1,0,0.28583221
0.3,0.15,0.1,0.1,0.35,0,0.28545904
0.05,0.15,0.1,0.35,0.35,0,0.28534842
0.2,0.15,0.3,0.2,0.15,0,0.28532423
0.2,0.15,0.25,0.15,0.25,0,0.28525536
0.35,0.15,0.2,0.2,0.1,0,0.28490158
0.2,0.3,0.2,0.25,0.05,0,0.28448227
0.25,0.1,0.2,0.1,0.35,0,0.28408806
0.3,0.1,0.25,0.15,0.2,0,0.28403797
0.1,0.25,0.3,0.3,0.05,0,0.28394819
0.3,0.15,0.2,0.15,0.2,0,0.28358871
0.35,0.1,0.25,0.2,0.1,0,0.28338963
0.3,0.35,0.05,0.2,0.1,0,0.28301098
0.3,0.3,0.1,0.2,0.1,0,0.28261632
0.3,0.15,0.25,0.25,0.05,0,0.28261325
0.25,0.05,0.25,0.1,0.35,0,0.28227846
0.3,0.05,0.3,0.15,0.2,0,0.28223573
0.25,0.2,0.25,0.25,0.05,0,0.28194719
0.35,0.1,0.25,0.25,0.05,0,0.28188854
